Date,Close
4/22/2016 16:00:00,50.74
4/25/2016 16:00:00,49.37
4/26/2016 16:00:00,49.14
4/27/2016 16:00:00,48.94
4/28/2016 16:00:00,48.06
4/29/2016 16:00:00,45.81
5/2/2016 16:00:00,46.66
5/3/2016 16:00:00,47.13
5/4/2016 16:00:00,45.55
5/5/2016 16:00:00,44.99
5/6/2016 16:00:00,45.7
5/9/2016 16:00:00,45.71
5/10/2016 16:00:00,47
5/11/2016 16:00:00,45.8
5/12/2016 16:00:00,43.78
5/13/2016 16:00:00,43.84
5/16/2016 16:00:00,44.59
5/17/2016 16:00:00,45.05
5/18/2016 16:00:00,45.27
5/19/2016 16:00:00,44.01
5/20/2016 16:00:00,44.49
5/23/2016 16:00:00,44.2
5/24/2016 16:00:00,44.99
5/25/2016 16:00:00,45.13
5/26/2016 16:00:00,44.5
5/27/2016 16:00:00,45.18
5/31/2016 16:00:00,45.09
6/1/2016 16:00:00,45.25
6/2/2016 16:00:00,45.17
6/3/2016 16:00:00,44.3
6/6/2016 16:00:00,44.53
6/7/2016 16:00:00,45.81
6/8/2016 16:00:00,45.69
6/9/2016 16:00:00,46.7
6/10/2016 16:00:00,46.08
6/13/2016 16:00:00,44.06
6/14/2016 16:00:00,42.09
6/15/2016 16:00:00,42.89
6/16/2016 16:00:00,41.83
6/17/2016 16:00:00,42.62
6/20/2016 16:00:00,43.4
6/21/2016 16:00:00,44.86
6/22/2016 16:00:00,45.09
6/23/2016 16:00:00,45.17
6/24/2016 16:00:00,41.06
6/27/2016 16:00:00,37.75
6/28/2016 16:00:00,38.95
6/29/2016 16:00:00,40.57
6/30/2016 16:00:00,41.04
7/1/2016 16:00:00,41.37
7/5/2016 16:00:00,40.29
7/6/2016 16:00:00,39.31
7/7/2016 16:00:00,40.09
7/8/2016 16:00:00,41.48
7/11/2016 16:00:00,42.41
7/12/2016 16:00:00,46.16
7/13/2016 16:00:00,45.86
7/14/2016 16:00:00,47.85
7/15/2016 16:00:00,47.43
7/18/2016 16:00:00,47.71
7/19/2016 16:00:00,47.85
7/20/2016 16:00:00,48.3
7/21/2016 16:00:00,46.66
7/22/2016 16:00:00,47.57
7/25/2016 16:00:00,46.89
7/26/2016 16:00:00,47.73
7/27/2016 16:00:00,47.44
7/28/2016 16:00:00,47.4
7/29/2016 16:00:00,46.89
8/1/2016 16:00:00,47.36
8/2/2016 16:00:00,44.4
8/3/2016 16:00:00,44.9
8/4/2016 16:00:00,45.9
8/5/2016 16:00:00,48.41
8/8/2016 16:00:00,48.49
8/9/2016 16:00:00,47.81
8/10/2016 16:00:00,47.12
8/11/2016 16:00:00,47.27
8/12/2016 16:00:00,47.1
8/15/2016 16:00:00,48.01
8/16/2016 16:00:00,47.99
8/17/2016 16:00:00,48.18
8/18/2016 16:00:00,47.6
8/19/2016 16:00:00,47.09
8/22/2016 16:00:00,46.95
8/23/2016 16:00:00,47.49
8/24/2016 16:00:00,47.6
8/25/2016 16:00:00,47.53
8/26/2016 16:00:00,46.87
8/29/2016 16:00:00,46.95
8/30/2016 16:00:00,50.99
8/31/2016 16:00:00,50.41
9/1/2016 16:00:00,50.89
9/2/2016 16:00:00,51.09
9/6/2016 16:00:00,51.14
9/7/2016 16:00:00,53.68
9/8/2016 16:00:00,54.36
9/9/2016 16:00:00,52.45
9/12/2016 16:00:00,53.25
9/13/2016 16:00:00,51.64
9/14/2016 16:00:00,51
9/15/2016 16:00:00,51.71
9/16/2016 16:00:00,51
9/19/2016 16:00:00,50.96
9/20/2016 16:00:00,50.31
9/21/2016 16:00:00,50.23
9/22/2016 16:00:00,51.04
9/23/2016 16:00:00,50.95
9/26/2016 16:00:00,49.45
9/27/2016 16:00:00,50.41
9/28/2016 16:00:00,50.66
9/29/2016 16:00:00,51.14
9/30/2016 16:00:00,52.47
10/3/2016 16:00:00,53.25
10/4/2016 16:00:00,53.73
10/5/2016 16:00:00,53.82
10/6/2016 16:00:00,53.98
10/7/2016 16:00:00,52.82
10/10/2016 16:00:00,54.2
10/11/2016 16:00:00,53.52
10/12/2016 16:00:00,52.88
10/13/2016 16:00:00,53.69
10/14/2016 16:00:00,53.2
10/17/2016 16:00:00,53.03
10/18/2016 16:00:00,53.68
10/19/2016 16:00:00,55.44
10/20/2016 16:00:00,56.57
10/21/2016 16:00:00,55.6
10/24/2016 16:00:00,55.04
10/25/2016 16:00:00,54.63
10/26/2016 16:00:00,53.98
10/27/2016 16:00:00,54.42
10/28/2016 16:00:00,55.11
10/31/2016 16:00:00,56.23
11/1/2016 16:00:00,56
11/2/2016 16:00:00,56.14
11/3/2016 16:00:00,55.94
11/4/2016 16:00:00,57.23
11/7/2016 16:00:00,58.53
11/8/2016 16:00:00,59.31
11/9/2016 16:00:00,60.13
11/10/2016 16:00:00,59.94
11/11/2016 16:00:00,60.25
11/14/2016 16:00:00,62.94
11/15/2016 16:00:00,66.06
11/16/2016 16:00:00,65.5
11/17/2016 16:00:00,67.86
11/18/2016 16:00:00,68.29
11/21/2016 16:00:00,68.99
11/22/2016 16:00:00,69.5
11/23/2016 16:00:00,69.88
11/25/2016 16:00:00,70.09
11/28/2016 16:00:00,69.25
11/29/2016 16:00:00,69.72
11/30/2016 16:00:00,68.95
12/1/2016 16:00:00,68.47
12/2/2016 16:00:00,69.27
12/5/2016 16:00:00,68.26
12/6/2016 16:00:00,70.97
12/7/2016 16:00:00,72.43
12/8/2016 16:00:00,72.74
12/9/2016 16:00:00,75.17
12/12/2016 16:00:00,73.24
12/13/2016 16:00:00,72.55
12/14/2016 16:00:00,72.94
12/15/2016 16:00:00,74.79
12/16/2016 16:00:00,74.42
12/19/2016 16:00:00,74.48
12/20/2016 16:00:00,76.05
12/21/2016 16:00:00,75.72
12/22/2016 16:00:00,74.19
12/23/2016 16:00:00,74.79
12/27/2016 16:00:00,74.67
12/28/2016 16:00:00,73.53
12/29/2016 16:00:00,73.28
12/30/2016 16:00:00,72.88
1/3/2017 16:00:00,72.71
1/4/2017 16:00:00,73.02
1/5/2017 16:00:00,70.93
1/6/2017 16:00:00,71.37
1/9/2017 16:00:00,71.28
1/10/2017 16:00:00,73.66
1/11/2017 16:00:00,75.04
1/12/2017 16:00:00,74
1/13/2017 16:00:00,74.32
1/17/2017 16:00:00,73.74
1/18/2017 16:00:00,74
1/19/2017 16:00:00,74.02
1/20/2017 16:00:00,75.24
1/23/2017 16:00:00,72.75
1/24/2017 16:00:00,73.18
1/25/2017 16:00:00,73.59
1/26/2017 16:00:00,75.38
1/27/2017 16:00:00,74.42
1/30/2017 16:00:00,71.72
1/31/2017 16:00:00,70.47
2/1/2017 16:00:00,71.48
2/2/2017 16:00:00,72.14
2/3/2017 16:00:00,73.06
2/6/2017 16:00:00,73.5
2/7/2017 16:00:00,71.29
2/8/2017 16:00:00,71.7
2/9/2017 16:00:00,72.98
2/10/2017 16:00:00,72.6
2/13/2017 16:00:00,73.84
2/14/2017 16:00:00,73.74
2/15/2017 16:00:00,75.75
2/16/2017 16:00:00,75.67
2/17/2017 16:00:00,75.96
2/21/2017 16:00:00,75.41
2/22/2017 16:00:00,75.43
2/23/2017 16:00:00,74.56
2/24/2017 16:00:00,75.08
2/27/2017 16:00:00,75.28
2/28/2017 16:00:00,74.09
3/1/2017 16:00:00,75.39
3/2/2017 16:00:00,73.28
3/3/2017 16:00:00,75.59
3/6/2017 16:00:00,73.14
3/7/2017 16:00:00,72.64
3/8/2017 16:00:00,73.44
3/9/2017 16:00:00,72.54
3/10/2017 16:00:00,72.34
3/13/2017 16:00:00,69.85
3/14/2017 16:00:00,66.55
3/15/2017 16:00:00,68.17
3/16/2017 16:00:00,67.56
3/17/2017 16:00:00,66.79
3/20/2017 16:00:00,67.49
3/21/2017 16:00:00,65.28
3/22/2017 16:00:00,66.95
3/23/2017 16:00:00,67.5
3/24/2017 16:00:00,67.93
3/27/2017 16:00:00,68.37
3/28/2017 16:00:00,70.74
3/29/2017 16:00:00,69.85
3/30/2017 16:00:00,70.78
3/31/2017 16:00:00,70.64
4/3/2017 16:00:00,71.35
4/4/2017 16:00:00,69.76
4/5/2017 16:00:00,70.06
4/6/2017 16:00:00,70.22
4/7/2017 16:00:00,70.88
4/10/2017 16:00:00,71.52
4/11/2017 16:00:00,70.71
4/12/2017 16:00:00,69.93
4/13/2017 16:00:00,69.07
4/17/2017 16:00:00,70.77
4/18/2017 16:00:00,67.75
4/19/2017 16:00:00,69.29
4/20/2017 16:00:00,69.8
4/21/2017 16:00:00,69.56
4/24/2017 16:00:00,71
4/25/2017 16:00:00,70.97
4/26/2017 16:00:00,71.33
4/27/2017 16:00:00,70.7
4/28/2017 16:00:00,70.21
5/1/2017 16:00:00,70.27
5/2/2017 16:00:00,73.94
5/3/2017 16:00:00,74.21
5/4/2017 16:00:00,74.91
5/5/2017 16:00:00,75.3
5/8/2017 16:00:00,74.98
5/9/2017 16:00:00,78.55
5/10/2017 16:00:00,78.55
5/11/2017 16:00:00,77.36
5/12/2017 16:00:00,76.41
5/15/2017 16:00:00,77.79
5/16/2017 16:00:00,79.06
5/17/2017 16:00:00,76.18
5/18/2017 16:00:00,75.98
5/19/2017 16:00:00,77.98
5/22/2017 16:00:00,78.92
5/23/2017 16:00:00,79.03
5/24/2017 16:00:00,78.94
5/25/2017 16:00:00,81.41
5/26/2017 16:00:00,81.25
5/30/2017 16:00:00,79.25
5/31/2017 16:00:00,79.67
6/1/2017 16:00:00,80.98
6/2/2017 16:00:00,82.03
6/5/2017 16:00:00,81.67
6/6/2017 16:00:00,81.24
6/7/2017 16:00:00,81.66
6/8/2017 16:00:00,80.52
6/9/2017 16:00:00,78.83
6/12/2017 16:00:00,77.73
6/13/2017 16:00:00,77.48
6/14/2017 16:00:00,77.56
6/15/2017 16:00:00,77.34
6/16/2017 16:00:00,76.78
6/19/2017 16:00:00,78.63
6/20/2017 16:00:00,77.28
6/21/2017 16:00:00,77.59
6/22/2017 16:00:00,77.45
6/23/2017 16:00:00,76.79
6/26/2017 16:00:00,77.03
6/27/2017 16:00:00,76
6/28/2017 16:00:00,76.7
6/29/2017 16:00:00,75.44
6/30/2017 16:00:00,75.25
7/3/2017 16:00:00,75.08
7/5/2017 16:00:00,76.54
7/6/2017 16:00:00,77.71
7/7/2017 16:00:00,78.94
7/10/2017 16:00:00,78.26
7/11/2017 16:00:00,76.92
7/12/2017 16:00:00,80.53
7/13/2017 16:00:00,80.17
7/14/2017 16:00:00,79.85
7/17/2017 16:00:00,79.78
7/18/2017 16:00:00,78.9
7/19/2017 16:00:00,74.24
7/20/2017 16:00:00,72.08
7/21/2017 16:00:00,71.57
7/24/2017 16:00:00,70.43
7/25/2017 16:00:00,69.48
7/26/2017 16:00:00,70.24
7/27/2017 16:00:00,68.09
7/28/2017 16:00:00,67.88
7/31/2017 16:00:00,67.68
8/1/2017 16:00:00,67.86
8/2/2017 16:00:00,67.44
8/3/2017 16:00:00,68.19
8/4/2017 16:00:00,68.91
8/7/2017 16:00:00,68.39
8/8/2017 16:00:00,67.79
8/9/2017 16:00:00,67.06
8/10/2017 16:00:00,65.24
8/11/2017 16:00:00,65.87
8/14/2017 16:00:00,66.71
8/15/2017 16:00:00,66.96
8/16/2017 16:00:00,66.92
8/17/2017 16:00:00,64.7
8/18/2017 16:00:00,64.75
8/21/2017 16:00:00,64.85
8/22/2017 16:00:00,64.7
8/23/2017 16:00:00,62.83
8/24/2017 16:00:00,61.48
8/25/2017 16:00:00,63.36
8/28/2017 16:00:00,63.15
8/29/2017 16:00:00,62.89
8/30/2017 16:00:00,62.02
8/31/2017 16:00:00,61.96
9/1/2017 16:00:00,62.43
9/5/2017 16:00:00,61.1
9/6/2017 16:00:00,60.33
9/7/2017 16:00:00,58.58
9/8/2017 16:00:00,58.38
9/11/2017 16:00:00,60.46
9/12/2017 16:00:00,61.24
9/13/2017 16:00:00,61.66
9/14/2017 16:00:00,61.25
9/15/2017 16:00:00,59.8
9/18/2017 16:00:00,58.11
9/19/2017 16:00:00,57.54
9/20/2017 16:00:00,58.06
9/21/2017 16:00:00,58.53
9/22/2017 16:00:00,58.8
9/25/2017 16:00:00,59.44
9/26/2017 16:00:00,59.68
9/27/2017 16:00:00,60.92
9/28/2017 16:00:00,61.16
9/29/2017 16:00:00,60.88
10/2/2017 16:00:00,60.43
10/3/2017 16:00:00,64.14
10/4/2017 16:00:00,64.47
10/5/2017 16:00:00,64.32
10/6/2017 16:00:00,65.25
10/9/2017 16:00:00,64.7
10/10/2017 16:00:00,67.72
10/11/2017 16:00:00,67.4
10/12/2017 16:00:00,66.64
10/13/2017 16:00:00,67.57
10/16/2017 16:00:00,66.95
10/17/2017 16:00:00,67.51
10/18/2017 16:00:00,67.99
10/19/2017 16:00:00,59.78
10/20/2017 16:00:00,59.9
10/23/2017 16:00:00,59.1
10/24/2017 16:00:00,59.91
10/25/2017 16:00:00,59.92
10/26/2017 16:00:00,59.95
10/27/2017 16:00:00,60.25
10/30/2017 16:00:00,59.04
10/31/2017 16:00:00,58.48
11/1/2017 16:00:00,58.64
11/2/2017 16:00:00,58.27
11/3/2017 16:00:00,59.65
11/6/2017 16:00:00,59.92
11/7/2017 16:00:00,58.71
11/8/2017 16:00:00,58.92
11/9/2017 16:00:00,58.39
11/10/2017 16:00:00,58.52
11/13/2017 16:00:00,57.81
11/14/2017 16:00:00,57.2
11/15/2017 16:00:00,57.49
11/16/2017 16:00:00,58.68
11/17/2017 16:00:00,58.2
11/20/2017 16:00:00,58.76
11/21/2017 16:00:00,59.71
11/22/2017 16:00:00,59.69
11/24/2017 13:00:00,59.43
11/27/2017 16:00:00,59.09
11/28/2017 16:00:00,60.19
11/29/2017 16:00:00,62.09
11/30/2017 16:00:00,63.32
12/1/2017 16:00:00,62.57
12/4/2017 16:00:00,62.59
12/5/2017 16:00:00,62.2
12/6/2017 16:00:00,62.19
12/7/2017 16:00:00,63.53
12/8/2017 16:00:00,63.55
12/11/2017 16:00:00,64.24
12/12/2017 16:00:00,63.36
12/13/2017 16:00:00,63.03
12/14/2017 16:00:00,63.13
12/15/2017 16:00:00,63.76
12/18/2017 16:00:00,64.56
12/19/2017 16:00:00,64.43
12/20/2017 16:00:00,65.9
12/21/2017 16:00:00,67.28
12/22/2017 16:00:00,67.25
12/26/2017 16:00:00,67.35
12/27/2017 16:00:00,67.12
12/28/2017 16:00:00,67.54
12/29/2017 16:00:00,67.4
1/2/2018 16:00:00,68.94
1/3/2018 16:00:00,68.49
1/4/2018 16:00:00,69.26
1/5/2018 16:00:00,69.36
1/8/2018 16:00:00,68.51
1/9/2018 16:00:00,68.48
1/10/2018 16:00:00,73.08
1/11/2018 16:00:00,76.45
1/12/2018 16:00:00,78.4
1/16/2018 16:00:00,77.49
1/17/2018 16:00:00,76.58
1/18/2018 16:00:00,76.3
1/19/2018 16:00:00,76.5
1/22/2018 16:00:00,76.87
1/23/2018 16:00:00,77.97
1/24/2018 16:00:00,69.05
1/25/2018 16:00:00,66.08
1/26/2018 16:00:00,66.56
1/29/2018 16:00:00,65.78
1/30/2018 16:00:00,67.01
1/31/2018 16:00:00,67.82
2/1/2018 16:00:00,67.15
2/2/2018 16:00:00,65.68
2/5/2018 16:00:00,63.4
2/6/2018 16:00:00,63.95
2/7/2018 16:00:00,65.36
2/8/2018 16:00:00,63.37
2/9/2018 16:00:00,62.98
2/12/2018 16:00:00,64.14
2/13/2018 16:00:00,65.7
2/14/2018 16:00:00,65.68
2/15/2018 16:00:00,66.74
2/16/2018 16:00:00,66.52
2/20/2018 16:00:00,66.59
2/21/2018 16:00:00,67
2/22/2018 16:00:00,66.7
2/23/2018 16:00:00,67.57
2/26/2018 16:00:00,69.26
2/27/2018 16:00:00,67.86
2/28/2018 16:00:00,67.79
3/1/2018 16:00:00,67.54
3/2/2018 16:00:00,67.51
3/5/2018 16:00:00,67.21
3/6/2018 16:00:00,67.52
3/7/2018 16:00:00,67.81
3/8/2018 16:00:00,69.87
3/9/2018 16:00:00,71.55
3/12/2018 16:00:00,72
3/13/2018 16:00:00,72.6
3/14/2018 16:00:00,70.74
3/15/2018 16:00:00,70.14
3/16/2018 16:00:00,70.88
3/19/2018 16:00:00,70.13
3/20/2018 16:00:00,70.48
3/21/2018 16:00:00,69.94
3/22/2018 16:00:00,68.45
3/23/2018 16:00:00,67.39
3/26/2018 16:00:00,68.48
3/27/2018 16:00:00,68.18
3/28/2018 16:00:00,67.91
3/29/2018 16:00:00,69.47
4/2/2018 16:00:00,66.77
4/3/2018 16:00:00,69.19
4/4/2018 16:00:00,69.99
4/5/2018 16:00:00,70.69
4/6/2018 16:00:00,68.63
4/9/2018 16:00:00,68.52
4/10/2018 16:00:00,67.59
4/11/2018 16:00:00,64.87
4/12/2018 16:00:00,66.1
4/13/2018 16:00:00,66.54
4/16/2018 16:00:00,67.31
4/17/2018 16:00:00,67.34
4/18/2018 16:00:00,70.58
4/19/2018 16:00:00,70.23
4/20/2018 16:00:00,71.75
4/23/2018 16:00:00,70.33
4/24/2018 16:00:00,68.95
4/25/2018 16:00:00,68.51
4/26/2018 16:00:00,66.62
4/27/2018 16:00:00,67.86
4/30/2018 16:00:00,67.54
5/1/2018 16:00:00,68.38
5/2/2018 16:00:00,67.92
5/3/2018 16:00:00,67.52
5/4/2018 16:00:00,68.32
5/7/2018 16:00:00,67.52
5/8/2018 16:00:00,67.72
5/9/2018 16:00:00,65.8
5/10/2018 16:00:00,66.02
5/11/2018 16:00:00,66.92
5/14/2018 16:00:00,66.64
5/15/2018 16:00:00,68.03
5/16/2018 16:00:00,69.74
5/17/2018 16:00:00,69.49
5/18/2018 16:00:00,68.42
5/21/2018 16:00:00,70.07
5/22/2018 16:00:00,69.99
5/23/2018 16:00:00,69.54
5/24/2018 16:00:00,70.47
5/25/2018 16:00:00,71.68
5/29/2018 16:00:00,69.52
5/30/2018 16:00:00,69.8
5/31/2018 16:00:00,69.59
6/1/2018 16:00:00,69.25
6/4/2018 16:00:00,69.98
6/5/2018 16:00:00,69.32
6/6/2018 16:00:00,70.36
6/7/2018 16:00:00,69.54
